ID; X; Y; Z
547;-0.1517236;1.42646;0.6491063
548;-0.1515626;1.426267;0.6489605
549;-0.1512299;1.426001;0.6488601
550;-0.1511632;1.42596;0.6488137
551;-0.1510586;1.426024;0.6487681
552;-0.1506613;1.426392;0.648841
553;-0.1504819;1.426541;0.6489414
554;-0.1502582;1.426782;0.6491731
555;-0.1500602;1.42704;0.649273
556;-0.1495381;1.427716;0.649442
557;-0.1494199;1.427967;0.6495112
558;-0.1494538;1.428015;0.649637
559;-0.1494497;1.427997;0.6499925
560;-0.1493569;1.428009;0.6502038
561;-0.1492767;1.428039;0.6505302
562;-0.1493834;1.428033;0.6505882
563;-0.1495241;1.428032;0.6506476
564;-0.1494153;1.428068;0.6506954
565;-0.1494359;1.42809;0.6508479
566;-0.1495575;1.428128;0.6509047
567;-0.1496836;1.428214;0.6509494
568;-0.1498548;1.428491;0.651071
569;-0.1499632;1.428711;0.6511269
570;-0.1504181;1.429033;0.6511251
571;-0.1505864;1.429065;0.6511413
572;-0.1506641;1.429137;0.6512277
573;-0.1507205;1.429278;0.6512349
574;-0.1510475;1.429538;0.6510698
575;-0.1511185;1.429649;0.651005
576;-0.1510828;1.429801;0.6509456
577;-0.1511667;1.430223;0.6508219
578;-0.1513135;1.43048;0.6507623
579;-0.1514645;1.430885;0.6507279
580;-0.1514361;1.431031;0.6508147
581;-0.151329;1.43166;0.6510558
582;-0.1513782;1.43204;0.6511047
583;-0.1514932;1.432443;0.6511417
584;-0.1515618;1.432895;0.6513572
585;-0.1515091;1.433045;0.6515322
586;-0.1516544;1.433622;0.651701
587;-0.1518293;1.434016;0.6516631
588;-0.1519908;1.434523;0.6517063
589;-0.1520309;1.434653;0.6518031
590;-0.1523003;1.434868;0.6520085
591;-0.1524867;1.435068;0.6520066
592;-0.1527438;1.43532;0.6518862
593;-0.1530474;1.435622;0.651615
594;-0.1530234;1.435591;0.651596
595;-0.1532283;1.435279;0.6516433
596;-0.1534538;1.435078;0.6516243
597;-0.1537535;1.434868;0.6514788
598;-0.1537572;1.434783;0.6514564
599;-0.1536171;1.43457;0.6514962
600;-0.1535427;1.434487;0.6515592
601;-0.1534681;1.434461;0.6516168
602;-0.1531397;1.434556;0.6516896
603;-0.1528926;1.43473;0.651733
604;-0.1524575;1.435008;0.6517852
605;-0.1523012;1.43504;0.6519039
606;-0.1519144;1.435073;0.6523402
607;-0.151724;1.435219;0.6524821
608;-0.1515399;1.435431;0.6525875
609;-0.1512464;1.435907;0.6525574
610;-0.1510704;1.436101;0.6525163
611;-0.1506059;1.436284;0.6525455
612;-0.1503988;1.436276;0.6526636
613;-0.1499514;1.43651;0.6528668
614;-0.1497708;1.436832;0.6528924
615;-0.1494749;1.437598;0.6529504
616;-0.1493636;1.437835;0.6530639
617;-0.1491796;1.438056;0.6531108
618;-0.1488145;1.438617;0.6533242
619;-0.1487251;1.438975;0.6533769
620;-0.1484952;1.439523;0.6534408
621;-0.1483193;1.439656;0.653466
622;-0.1480302;1.43987;0.6534529
623;-0.1479435;1.440033;0.6533761
624;-0.1475738;1.440433;0.6530892
625;-0.1473068;1.440568;0.6529012
626;-0.1470397;1.440711;0.6526943
627;-0.1466996;1.440898;0.6519824
628;-0.1464892;1.44104;0.6518174
629;-0.146091;1.441115;0.6516185
630;-0.145923;1.44092;0.6516637
631;-0.1455662;1.440491;0.6521117
632;-0.1453638;1.440429;0.6524076
633;-0.1451416;1.440533;0.6525811
634;-0.1446471;1.441171;0.6526573
635;-0.1444383;1.441366;0.6526921
636;-0.1442325;1.441215;0.6528631
637;-0.1440212;1.441261;0.6528916
638;-0.1435836;1.441676;0.6525721
639;-0.1434389;1.441778;0.6523604
640;-0.1431774;1.441476;0.6521205
641;-0.1429968;1.441135;0.6521748
642;-0.1427779;1.440841;0.6522923
643;-0.1423648;1.44089;0.6521834
644;-0.1422072;1.441064;0.6520481
645;-0.1419317;1.440967;0.6520347
646;-0.1417989;1.440865;0.6521619
647;-0.1417919;1.441043;0.6523249
648;-0.1417961;1.441338;0.6522834
649;-0.1417361;1.442175;0.6521906
650;-0.1417543;1.442523;0.6522039
651;-0.1418203;1.44285;0.6522965
652;-0.1418689;1.443618;0.6525019
653;-0.1415921;1.44425;0.6524508
654;-0.1415701;1.445101;0.6523916
655;-0.1415489;1.445401;0.652459
656;-0.1413094;1.445816;0.6525226
657;-0.1411605;1.445773;0.6525712
658;-0.1410076;1.445768;0.6525567
659;-0.1409033;1.445858;0.6523051
660;-0.1408557;1.445935;0.6521853
661;-0.1406764;1.445614;0.6519446
662;-0.1406299;1.445248;0.6518378
663;-0.1406394;1.444538;0.6515501
664;-0.1406753;1.444367;0.6513124
665;-0.1408181;1.444103;0.6506737
666;-0.1409059;1.443863;0.6504211
667;-0.1413578;1.442868;0.65056
668;-0.1417345;1.442581;0.6506432
669;-0.1418487;1.442733;0.6505131
670;-0.1422632;1.442496;0.6503391
671;-0.1425063;1.442529;0.6503795
672;-0.1429464;1.442439;0.6508554
673;-0.1431458;1.442573;0.6511178
674;-0.1434589;1.443352;0.6515437
675;-0.1436845;1.444371;0.6516076
676;-0.1439499;1.444789;0.6518486
677;-0.1441872;1.445515;0.6526891
678;-0.1443712;1.446133;0.6529678
679;-0.1449257;1.447703;0.6529678
680;-0.1452355;1.448403;0.6531153
681;-0.1458896;1.448709;0.6539675
682;-0.1462603;1.44881;0.6544597
683;-0.1467164;1.449159;0.654843
684;-0.1472513;1.450095;0.6553086
685;-0.1474658;1.450573;0.6555651
686;-0.1472484;1.450962;0.6562606
687;-0.1470367;1.450974;0.6565742
688;-0.1467957;1.451028;0.6569655
689;-0.1467147;1.451193;0.6569222
690;-0.1465802;1.451601;0.6572002
691;-0.1463894;1.451431;0.6572059
692;-0.1462235;1.45102;0.6571971
693;-0.1461761;1.450195;0.657144
694;-0.1462071;1.449889;0.6570361
695;-0.146063;1.449451;0.6567771
696;-0.1460161;1.449235;0.6566039
697;-0.1460173;1.44877;0.6564113
698;-0.1460262;1.448556;0.6564317
699;-0.145942;1.448435;0.6566013
700;-0.1458699;1.448484;0.656617
701;-0.1458536;1.44865;0.6565726
702;-0.1459747;1.448911;0.6566955
703;-0.146054;1.44884;0.6568456
704;-0.1461421;1.448725;0.6574013
